Product,Rating,Content
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"jangan percaya deskripsi pembodohan, semua fitur gk bekerja, tolong hapus deskripsi pembodohan, tulis apa adanya produk KW, gue paham harga segitu gk mungkin dpet smartwa... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"lampu belakang sejak pertama tidak nyala sehingga tidak bisa disinronkan dengan aplikasi di hp, sayang sekali sama sekali nggak bisa dipakai yah 😭"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,okelah
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"sudah di charge lebih dr 7 jam, ga bisa nyala.."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,PESEN 2 DATENG SATU.. KLO BELANJA ONLINE HATI HATI BARANG G BAGUS.. RIVIEWNYA BISA DIBELI CERDAS DALAM BELANJA ONLINE.... ASLI KECEWA
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Kelengkapan sesuai,, puas dah"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"belum dipakai, sudah rusak"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,ok lah sesuai dgn hargnya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,barangnya lumayanlah...mudah2an awet...
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Fitur mudah digunakan. Kelengkapan sesuai. Ringan dipakai .
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"barang bagus,
cara nyetingnya yg Ribet.karena gak ada petunjuk"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"barang tidak berpungsi,"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,bagus. hanya baterai cepat habis
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"sampenya cepet tp pas sampe semua kardusnya udah ancur, gaada bubble wrapnya"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,baterei lemah 2 hari sudah drop sehingga waktu tidak sesuai
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,beli 2 dikirim 1 agak kecewa
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Cara setting-nya gampang. Ringan dipakai . Fitur mudah digunakan.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Fitur mudah digunakan. Ringan dipakai . Barangnya original 👍.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Ringan dipakai
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Cara setting-nya gampang. Ringan dipakai . Barangnya original 👍. Fitur mudah digunakan.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ringan dipakai . Baterai awet. Fitur mudah digunakan.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,order 2 dikirim 1
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Cara setting-nya gampang. Barangnya original 👍. Fitur mudah digunakan. Kelengkapan sesuai.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,ok....
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Sesuai sama harga.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,pecking brantakan. respon lamaaaaaaaa
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,LAPAK GA AMANAH.... Beli 2 dikasih 1 doang! HATI2 GUYS Kalo beli di LAPAK INI
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Cara setting-nya gampang. Ringan dipakai . Tapi kekurangannya cuma di notifikasi, ga bisa buat FB, Twitter,dll. Kelengkapan sesuai. Sedikit sayang tadi soalnya pas buka p... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,YG DI ORDER APA YG DIKIRIM APA. NGAJUKAN KOMPLAIN GK DI TANGGAPI. ORDER 2 PCS DIKIRIM 1 PCS. JANGAN BELANJA DI TOKO INI KURANG MEYAKINKAN
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,kecewa
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"barang sesuai harga, ga bisa di charge, ga hidup"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"pesanaan sesuai, cuman sayangnya pas mau di cek baterainya habis, di charger dulu mau review nya
semoga ngk ada problem Fitur mudah digunakan.
batre nya drop yah"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,aneh
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Pesan 2 buah jam dalam 1 pesanan, hanya 1 yang dikirim"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"oke, barang udah nyampe sesuai pesanan. lagi mau coba disetting"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Saya berdoa memberkati anda walaupun entah sengaja/tidak sengaja mengirimkan barang timbangan digital padahal produk yg anda jual adalah smart watch...
Apa yg kamu tabur,... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,barang nya enggak bagus karena enggak tahan air
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,Produk yang dikirim tidak bisa connect ke hp dengan semua aplikasi yang disarankan Seller. Not recommended!
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,jamnya bagus. tp warna tdk sesuai. minta biru yg dtg abu. tp gpp. thx seller
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,padahal udh pesen tali nya warna item eh dateng yg biru navy
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang:a gk sesuai
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,🪦
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,kecewa minta dibatalin selulernya nggak mau padahal blum di proses dan mmg dugaan saya bener jamnya krg performanya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"baru kasih ulasan. 
jam setelah dichas pas mau di pakai langsung layarnya hitam."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,pesanan sdh sy terima n sesuai dgn yg sy pesan.....tp sy kecewa krn sy ambil pesanan k kantor JNE.....
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Ringan dipakai .
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,gabisa nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Beli 3 tapi hanya 2 yg bagus. pengiriman jg mayan lama
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Lumayanlah, cocok buat anak saya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,baterai gaawet
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,bagusih min tapi gimana cara ganti wallpaper nya 😭🙏
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"alat charge nya sangat tidak efisien , harus lepas jam dari talinya utk dipasangkan ke alat chargenya..resiko.cepat rusak sangat tinggi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"baru pakai 2 hari sdh rusak, touch button tdk berfungsi lg"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Beda dengan gambarnya 😂 tapi lumayan untuk mainan anak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pengiman cepat, tapi barangnya jelek. baru 2 jam langsung rusak."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"baru 3 jam dipakai terus shut down sendiri. udah dinyalahin, shut down lagi
tapi emang barang KW, jadi gak berharap banyak"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Barang tidak bisa hidup
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Pengiriman cepat, barang dapat menyala.
Kalau mengharapkan berfungsi sama dgn miband, ini jauh dari harapan. Perekaman langkah sangat tidak akurat. Heart rate monitor sep... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barangnya bagus
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Produk sesuai. Kualitas lumayan. tidak ada tombol on off. Kemasan rapi.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barangnya bagus,tapi buat nyambungin dari jam ke hp agak ribet tapi di yt byk tutorial nya
dan juga saran ketika packing diberi bubble wrap ya min"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Packing plastik tipis padahal produk elektronik
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Packing barang cuman pake plastik doang, produk dan box rusak parah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"pengiriman lama pake banget kardus penyok2 ,. untungnya masih berfungsi jam tsb"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,masak barang nya bisa keluar dr box nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barangny mati total gk bisa nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,sy sdh terima barangnya tp knp wkt sy charges baterenya ga penuh2 pdhl sdh seharian.. apa ad kesalahan?
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Bintang 3 krena jelas2 gw minta hitam ama gray malah dikasih 2-2nya hitam , klau buat kualitas ya sesuai ama harganya walaupun agak lucu baterai nya berkurang sendiri pad... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Awal order agak lama dikonfirmasinya, setelah sampai produk nyoba nyoba beberapa kali gagal connect akhirnya bisa, semoga semua fiturnya berfungsi karena belum sempat dic... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Barang baru diteima setelah 3 hari lewat dari batas pengiriman dan status pengiriman tidak jelas
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,tidak sesuai gambar
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"ya lumayan, makasih seller kasi barang yg bagus, tidak rusak, tapi kok ga full screen ya, coba dulu kalo setelah lama pake ga rusak, tak kasi tambah bintang"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Respon seller cepat
paket sampai tempat waktu
barang sesuai gambar dan deskripsi

Minus :  packing nya cuma kantong plastik aja,
baru kali ini sekelas official store yang... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"barang sudah sampai,, cuma sayangnya packing kurang aman"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pengiriman cepat. namun beli 3 barang 1 sudah cacat. gk bs nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,warna ga sesuai🐒
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Mayan lah sesuai harga, paling tidak Ndak rebutan dengan anak😁😅"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Packing cuma modal plastik, dus sampe hancur. Pas dibuka jam tangan udh lecet semua kayak barang bekas."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"dapat yg lcd nya yg bergaris, awalnya cuma bergaris dikit seperti yg ada d foto, tp dalam 1 minggu dah bergaris total ga bisa kebaca samasekali"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak bisa di charges
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Ga dpt carger. Parah. Pengiriman lama juga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Pakai 2 hari, gak mau ON lagi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sesuai dengan harga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,kualitas sesuai dengan harga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"jika dibandingkan dengan harga, kualitas sangat baik."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ribet aplikasinya. ada hp yg ga bisa pakai aplikasinya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,blm ada sebulan batre udh drop
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"respon seller cepat
pengiriman cepat
packinganny cacat...
thanks anyway"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sesuai dengan fotonya kualitasnya oke,cuma petunjuknya gak ada bahasa indonesia"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barang sesuai dg yg di deskripsikan. Belum dicoba, karena pas sampe kondisi mati, coba di cas dulu mudah2an normal.
Pelayanan sangat memuaskan, meski barang terlambat dtg... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"dipakai 1 minggu wis ambyar, di charger susah. nyala juga susah. Angel pokoke"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Standard, bukan salah tokonya sih, emang barangnya standard. Kalo dijual di atas 60rb gak akan kubeli.. kemarin mah penasaran aja kok murah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Barang ngak berfungsi. Chat seller cuma disuruh nonton video tutorial, ngak ada solusi. Anggap aja buang sial dah."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,tidak touchscreen ternyata
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"bagus.. bagus..
tadinya memang bagus, pada tanggal 11-9-2022 sudah rusak, bukan karena jatuh/pun benturan. saya tidak menyalahkan toko tapi ini barang membuat saya berpik... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"buang duit, barang mati"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"secara keseluruhan canggih,mantap hanya saja sayang layar nya tidak fuel tidak sesuai gambar,kasih bintang 4 aja ya Packaging rapi Respon ,penjualnya top, Cara setting-ny... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,mantab pokoknya berfungsi lancar
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barang oke cepat pengiriman...tp gak bs seting jam nya petunjuknya kecil hurufnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"package tidak aman, sudah di charge, barang tidak nyala sama sekali, gpp itung2 sedekah. 

kesel juga sih tp ya gimana ya namanya barang murah ya jangan kasih ekspektasi... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Kali ini Barang nya datang seperti barang bekas. Dusnya rusak2
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,lumayan bisa dipakai liat waktu setel agak susah lama baru bisa
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"ga sesuai barangnya😅, di.iklan full screen ...kenyataan coba diliat poto yg saya kirimkan....capeee dehhh......"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,seting semaleman ga nyambung
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pengiriman lbh cepat dari ******
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,sulit dipahami.tapi lumayanlah.. dengan hrga segtu
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,packing bagus tapi band nya ndak mau nyala. tapi cs nya sat set
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"awal dicoba nyala, stelah baterai habis di cas lgs mati total"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sesuai dengan yang diiklankan, thanks seller!"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"harga sangat besahabat kualitas juga sudah ok fitur nya lancar dan tersambung dengan baik, hanya satu kekurangan yg sangat kecil ngecas jamnya harus di lepas dari tali ka... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"lumayan
.tp susah buat setting krn.kecil"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"agak beda sih kaya di foto
kirain bakal agak gede layar nya ternyata lebih kecil"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sdh pengiriman lama banget,
pas dtg, di charge nyala, berfungsi cuman 1 jam, habis itu MATI TOTAL, g bs hdp lagi 🙁
Ya udahlah, resiko barang murah 🙂🙃"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"tidak bisa konek dengan aplikasi.
nyesel. emang sih murah. Tapi tidak di anjurkan beli di toko ini"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,charger 2 hr rusak gak bisa buat ngecas
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,masih belum bisa conect dengan hp android
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Koneksi tidak stabil!
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Gak bisa disambung ke Smartphone :)
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"ga terlalu, entahlah kurang puas aja krn batere full tp kadang ga bs nyala tuh jam nya. chargernya mudah rusah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"baru dipakai satu kali, besoknya mati"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Mau dikasi orang tp krm nya peyok peyok, mengecewakan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,GK bisa di connectin hp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Respon penjual baik
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Barang rusak di juall parah sangat kecewaa ..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pengiriman ok, barang sesuai penawaran, packing tidak aman utk barang elektronik."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang dah sampai dengan aman, respon penjual cepat, belum sempat lihat fitur jam karena harus di chas dulu"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,aplikasi gak konek dg jam. gk bisa sinkronisasi waktu. jam cepat bgt layarnya 'sleep'.  ya ada harga ada rupa lah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"sudah diterima.dgn baik, bisa konek ke hp, notifikasi wa bs muncul, cuma detektor tensi darah tidak akurat, jika dibandingkan dgn alat tensi omron, hasilnya tdk sama"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Jelek ada harga ada quality,,,, mending nabung dulu sj beli yg original. Harga tdk pernah boong kok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang sesuai pesanan. berfungsi dg baik. bisa connect ke aplikasi FitPro. 
tapi sayangnya gak ada fitur mengukur Pace (kecepatan lari) per kilometer. 
but not bad lah. t... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Awalnya penjual menerima komplainan saya untuk dikirimkan kekurangan barang tanpa bukti video.. namun pada akhirnya toko ingkar janji..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Lumayan, harga murah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"cuma tahan 2 bulan , ga bisa di charge lagi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,lain kali yg teliti ya admin penjualnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"gampang patah penjepitnya, over all ok sih, bisa ganti foto sesukanya, baterai kurang awet"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pesennya M6 black yg dateng M6 red
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,lcdnya rusak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Retur sudah diterima sayangnya warna yg dikirimkan kembali warnanya berganti
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Sesuai harganya. Beli buble wrap juga tidak banyak membantu. Dus masih penyok2. Barang diterima dlm kondisi baik.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,1 mgg rusak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,baarang rusak gak bisa nyala 😩 kecewa banget
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,tidak bisa koneksi dengan app di hp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang mati , cas bukan yg magnetik"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"konek antar device agak lama, maklum ada harga ada barang"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sulit mengkonekkan dengan Bluetooth
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barang sesuai gambar, paking kurang baik, kurir ok, seller fast respon. Mungkin bisa diperhatikan lagi untuk packing nya. Trm ksh."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,diprosesnya lama dan pengirimannya jg lambat. hrsnya buat kado jd batal. krn gak nyampe2 barang nya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sempat kaget terimanya yg m4 karena di nama produk bagian depannya M6, kiranya bakal m6. jam bekerja dengan baik, cuma sedikit sudah connect sama smart phone saya, tp ove... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Lumayan buat harganya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesanan M6 yg datang M5
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,aneh kalian suka² hati meremehkan org lain.. jelas2 sy milih M6 kalian kasi yg bukan kecuali kalian ga bisa baca yg ga mungkin amat.. walaupun berfungsi utk apa dikasi pi... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Ya sebenarnya ga ekspektasi apapun sih untuk harga segini. Tapi paling ngga harusnya bisa setel waktu dan tanggal lah biar bisa kepake. Fitur² ga ada yg bisa, sensor juga... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"lama datangnya, sudah gitu ribet settingnya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,jam bagusRingan dipakai . Kelengkapan sesuai. Respon penjualnya top.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"seller dan kurir gercep, walaupun paket sempat dititipin ke tetangga. mudah""an produk bermanfaat"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Brg berfungsi baik & harga murmer
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"produk bagus,,"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Barang sudah diterima dan langsung di charge 5 jam, menyala sebentar trus mati lagi. Sampai skrg nggak bisa menyala lagi dan tidak bisa digunakan alias rusak. Sayangnya l... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kurang buku panduannya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,satu dari tiga jam yang digunakan langsung matot setelah pemakaian 1 hari
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,yaudah lah ya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang rusak dikirim, proses tukaran lama, bikin ribet"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Baru 1 hari mati total tidak bisa dicharge
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"pesana M6 yg datang M4, pesan 4 warna yg datang 1 warna... ituaja"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,gak bisa konek ampe sekarang bos
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,produknya yg murah ternyata barang rusak....Layar LCD buram..tolong kedepanya jangan jual barang murah tapi gak sesuai harapan...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sipp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Sangat tidak puas
